Water_Body_Type,State_Name,Year,Temperature,DO,pH,Conductivity,BOD,Nitrate_Nitrite,Fecal_Coliform,Total_Coliform,Conductivity_log,BOD_log,Nitrate_Nitrite_log,Total_Coliform_log,Fecal_Coliform_log,DO_sqrt
TANK,KARNATAKA,2017,27.0,8.45,8.55,655.0,4.5,0.4,3695.0,13050.0,6.486160788944089,1.7047480922384253,0.33647223662121295,9.476620038167528,8.215006432761575,2.9068883707497264
TANK,KARNATAKA,2017,27.5,7.85,8.5,625.0,5.1,0.34500000000000003,5970.0,18900.0,6.439350371100098,1.8082887711792655,0.2963940130538025,9.846970109700957,8.694669696546992,2.80178514522438
TANK,KARNATAKA,2017,26.5,7.300000000000001,8.25,1025.0,4.0,0.25,685.0,4100.0,6.933423025730715,1.6094379124341003,0.22314355131420976,8.31898612539206,6.530877627725885,2.701851217221259
TANK,KARNATAKA,2017,25.0,5.3,7.8,465.0,3.0,0.15000000000000002,330.0,2500.0,6.144185634125646,1.3862943611198906,0.1397619423751587,7.824445930877619,5.802118375377063,2.3021728866442674
TANK,KARNATAKA,2017,28.0,6.6,8.0,1501.0,17.0,0.025,620.0,2050.0,7.31455283232408,2.8903717578961645,0.0246926125903715,7.62608275807238,6.431331081933479,2.569046515733026
TANK,KARNATAKA,2017,29.5,8.2,7.9,920.0,19.75,1.71,955.0,1685.0,6.825460036255307,3.0325462466767075,0.9969486348916096,7.430114138561801,6.862757913051401,2.8635642126552705
TANK,KARNATAKA,2017,30.0,7.050000000000001,7.75,460.0,2.2,0.885,2950.0,5300.0,6.133398042996649,1.1631508098056809,0.6339278208999741,8.575650760987806,7.989899374942939,2.6551836094703507
TANK,KARNATAKA,2017,28.0,4.9,7.8,3090.0,28.9,1.44,5400.0,9600.0,8.036249942132116,3.3978584803966405,0.8919980393051105,9.169622538697624,8.594339400592892,2.2135943621178655
TANK,KARNATAKA,2017,28.5,8.1,8.6,3100.0,9.2,3.09,2780.0,5300.0,8.03947991910045,2.322387720290225,1.4085449700547104,8.575650760987806,7.930565854233965,2.8460498941515415
TANK,KARNATAKA,2017,26.0,3.6500000000000004,7.55,1370.0,72.5,3.26,587.5,1800.0,7.223295679562314,4.297285406218791,1.449269160281279,7.496097345175956,6.377576926700331,1.91049731745428
TANK,KARNATAKA,2017,27.0,7.25,8.65,1212.5,4.85,2.005,310.0,987.5,7.101264025166656,1.766441661243765,1.1002775679871708,6.896188642610672,5.739792912179234,2.692582403567252
TANK,KARNATAKA,2017,27.0,6.35,8.1,1645.0,9.25,1.72,285.0,955.0,7.406103381237015,2.327277705584417,1.000631880307906,6.862757913051401,5.655991810819852,2.5199206336708304
TANK,KARNATAKA,2017,27.5,7.3,7.85,675.0,4.9,1.09,73.5,215.0,6.516193076042964,1.7749523509116738,0.7371640659767197,5.375278407684165,4.310799125385514,2.701851217221259
TANK,KARNATAKA,2017,26.5,6.5,8.3,1115.0,6.0,1.37,200.0,970.0,7.017506142941256,1.9459101490553132,0.8628899551470398,6.878326468291325,5.303304908059076,2.5495097567963922
TANK,KARNATAKA,2017,27.5,6.949999999999999,8.35,962.0,6.25,1.425,287.5,970.0,6.870053411798126,1.9810014688665833,0.8858315243894466,6.878326468291325,5.664695085948154,2.6362852652928135
TANK,KARNATAKA,2017,26.5,6.2,7.949999999999999,1004.0,9.2,1.875,515.0,1175.0,6.912742820493176,2.322387720290225,1.0560526742493137,7.069874128458572,6.246106765481563,2.4899799195977463
TANK,KARNATAKA,2017,27.5,6.949999999999999,8.05,1631.5,5.8,2.5549999999999997,855.0,1075.0,7.397867861150586,1.916922612182061,1.268355063255204,6.98100574072173,6.752270376141742,2.6362852652928135
TANK,KARNATAKA,2017,27.5,6.7,7.75,125.0,2.5,0.6,675.0,1570.0,4.836281906951478,1.252762968495368,0.4700036292457356,7.359467638255621,6.516193076042964,2.588435821108957
TANK,KARNATAKA,2017,27.5,6.5,7.75,205.0,2.65,0.7,280.0,885.0,5.327876168789581,1.2947271675944,0.5306282510621704,6.786716950605081,5.638354669333745,2.5495097567963922
TANK,KARNATAKA,2017,27.5,5.75,7.9,900.0,58.5,3.15,50600.0,91700.0,6.803505257608338,4.085976312551584,1.423108334242607,11.426288563310505,10.831726617926124,2.3979157616563596
TANK,KARNATAKA,2017,30.0,6.55,7.95,167.0,3.25,0.175,1330.0,3200.0,5.123963979403259,1.4469189829363254,0.16126814759612226,8.071218539969863,7.193685818395112,2.5592967784139455
TANK,KARNATAKA,2017,26.0,6.199999999999999,7.4,215.0,4.15,0.095,4900.0,9200.0,5.375278407684165,1.6389967146756448,0.09075436326846414,9.127067452782361,8.497194544909547,2.4899799195977463
TANK,KARNATAKA,2017,27.5,5.5,8.15,1230.0,72.5,2.4,472000.0,845000.0,7.115582126184454,4.297285406218791,1.2237754316221157,13.647093089770562,13.064736383209516,2.345207879911715
TANK,KARNATAKA,2017,25.75,3.7,8.0,420.0,7.0,0.965,3050.0,6000.0,6.042632833682381,2.0794415416798357,0.6754922453212246,8.699681400989514,8.02322468471667,1.9235384061671346
LAKE,KERALA,2017,31.5,5.3,6.75,560.0,8.5,0.6,925.0,2370.0,6.329720905522696,2.2512917986064953,0.4700036292457356,7.771067086065406,6.8308742346461795,2.3021728866442674
LAKE,KERALA,2017,26.0,5.699999999999999,6.7,137.0,1.8,0.74,120.0,300.0,4.927253685157205,1.0296194171811581,0.5538851132264376,5.707110264748875,4.795790545596741,2.3874672772626644
LAKE,KERALA,2017,27.0,4.45,7.1,57.5,0.6000000000000001,1.175,401.0,1401.0,4.069026754237811,0.47000362924573563,0.7770286645406475,7.2456550675945355,5.996452088619021,2.1095023109728985
LAKE,KERALA,2017,27.75,6.0,7.15,29.0,1.3,0.11499999999999999,18.0,58.0,3.4011973816621555,0.832909122935104,0.10885440491208208,4.07753744390572,2.9444389791664403,2.449489742783178
LAKE,KERALA,2017,28.0,7.1,7.05,3043.5,1.4500000000000002,0.31499999999999995,282.0,690.0,8.02109196304863,0.8960880245566357,0.27383666562972786,6.53813982376767,5.645446897643238,2.6645825188948455
LAKE,KERALA,2017,28.5,5.6499999999999995,7.55,137.5,4.45,0.495,148.0,181.0,4.930870325627393,1.6956156086751528,0.40212620684264977,5.204006687076795,5.003946305945459,2.3769728648009423
LAKE,KERALA,2017,28.4,7.35,6.95,28.5,1.15,0.13,24501.0,39508.5,3.3843902633457743,0.7654678421395714,0.12221763272424921,10.584296428301316,10.106510025854115,2.711088342345192
LAKE,KERALA,2017,31.5,6.5,6.6,157.5,1.35,0.025,340.0,780.0,5.065754593317335,0.8544153281560676,0.0246926125903715,6.660575149839686,5.831882477283517,2.5495097567963922
POND,KERALA,2017,31.5,6.35,7.45,144.5,1.65,0.25,190.0,415.0,4.980176086611547,0.9745596399981308,0.22314355131420976,6.030685260261263,5.25227342804663,2.5199206336708304
POND,KERALA,2017,26.5,6.85,7.6,93.5,0.9,0.155,251.0,451.0,4.548599834499697,0.6418538861723948,0.14410034397375684,6.113682179832232,5.529429087511423,2.6172504656604803
POND,LAKSHADWEEP,2017,26.0,5.75,7.55,663.0,4.5,1.745,265.0,1060.0,6.498282149476434,1.7047480922384253,1.009781074961494,6.966967138613983,5.583496308781699,2.3979157616563596
LAKE,MADHYA PRADESH,2017,23.5,7.9,8.0,257.5,10.7,1.91,2.0,845.0,5.554895693948484,2.4595888418037104,1.0681530811834012,6.740519359606223,1.0986122886681098,2.8106938645110393
LAKE,MADHYA PRADESH,2017,23.5,7.449999999999999,7.8500000000000005,414.0,3.4000000000000004,5.8,130.0,895.0,6.028278520230698,1.4816045409242156,1.916922612182061,6.79794041297493,4.875197323201151,2.729468812791236
LAKE,MADHYA PRADESH,2017,15.95,7.65,7.75,304.0,2.0,1.36,2.0,500.0,5.720311776607412,1.0986122886681098,0.8586616190375187,6.2166061010848646,1.0986122886681098,2.7658633371878665
LAKE,MADHYA PRADESH,2017,20.15,7.5,7.75,278.0,1.9,0.61,8.5,31.5,5.631211781821365,1.0647107369924282,0.4762341789963716,3.481240089335692,2.2512917986064953,2.7386127875258306
LAKE,MADHYA PRADESH,2017,19.5,7.05,7.800000000000001,319.5,1.4,0.635,6.0,34.5,5.7698822763607245,0.8754687373538999,0.4916428043492167,3.56953269648137,1.9459101490553132,2.6551836094703507
LAKE,MADHYA PRADESH,2017,27.0,6.699999999999999,7.75,575.0,2.35,0.025,265.0,1060.0,6.3561076606958915,1.208960345836975,0.0246926125903715,6.966967138613983,5.583496308781699,2.588435821108957
LAKE,MADHYA PRADESH,2017,25.5,6.35,8.1,755.5,1.75,1.615,2.0,71.5,6.62870253322841,1.0116009116784799,0.9612640975168862,4.283586561860629,1.0986122886681098,2.5199206336708304
LAKE,MADHYA PRADESH,2017,25.5,5.9,7.85,605.5,2.0,2.835,21.0,90.0,6.407704728384105,1.0986122886681098,1.3441694348192195,4.51085950651685,3.091042453358316,2.4289915602982237
LAKE,MADHYA PRADESH,2017,25.5,5.85,8.3,487.0,2.8000000000000003,1.395,2.0,56.5,6.1903154058531475,1.3350010667323402,0.8733832308628786,4.051784947803305,1.0986122886681098,2.4186773244895647
LAKE,MADHYA PRADESH,2017,26.5,7.050000000000001,8.0,425.5,1.7,1.195,2.0,65.0,6.055612366931734,0.9932517730102833,0.7861820465271346,4.189654742026425,1.0986122886681098,2.6551836094703507
LAKE,MADHYA PRADESH,2017,28.0,6.95,7.45,261.0,1.5,3.705,9.5,45.5,5.568344503761097,0.9162907318741551,1.548625773037343,3.8394523125933104,2.3513752571634776,2.6362852652928135
LAKE,MADHYA PRADESH,2017,26.5,6.55,8.05,601.5,3.45,7.925,121.0,1260.0,6.40108766536481,1.4929040961781488,2.188856327665703,7.13966033596492,4.804021044733257,2.5592967784139455
LAKE,MADHYA PRADESH,2017,24.0,7.95,8.05,270.0,1.85,1.105,2.0,847.0,5.602118820879701,1.0473189942805592,0.7443154671343447,6.742880635791903,1.0986122886681098,2.819574435974337
LAKE,MADHYA PRADESH,2017,25.0,7.85,8.0,253.5,2.15,0.955,2.0,160.0,5.539300835990577,1.1474024528375417,0.670390193437329,5.081404364984463,1.0986122886681098,2.80178514522438
LAKE,MADHYA PRADESH,2017,23.0,8.05,8.2,260.5,2.1,1.03,2.0,845.0,5.566434283504978,1.1314021114911006,0.708035793053696,6.740519359606223,1.0986122886681098,2.8372521918222215
LAKE,MADHYA PRADESH,2017,18.0,7.5,8.05,235.5,1.85,0.2,2.0,122.0,5.465948207931988,1.0473189942805592,0.18232155679395465,4.812184355372417,1.0986122886681098,2.7386127875258306
LAKE,MADHYA PRADESH,2017,23.5,7.449999999999999,7.9,278.0,2.3,1.015,5.0,220.0,5.631211781821365,1.1939224684724346,0.7006191953986463,5.3981627015177525,1.791759469228055,2.729468812791236
LAKE,MADHYA PRADESH,2017,25.1,6.449999999999999,6.699999999999999,631.0,2.45,0.025,265.0,1060.0,6.448889394146858,1.2383742310432684,0.0246926125903715,6.966967138613983,5.583496308781699,2.539685019840059
LAKE,MADHYA PRADESH,2017,25.0,7.1,8.2,458.5,1.45,0.935,2.0,50.0,6.1301389417957415,0.8960880245566356,0.6601073264817452,3.9318256327243257,1.0986122886681098,2.6645825188948455
POND,MADHYA PRADESH,2017,24.0,5.8,7.55,683.0,3.5999999999999996,1.4349999999999998,254.5,803.5,6.52795791762255,1.5260563034950492,0.889946756534553,6.690220966432438,5.543222409643759,2.4083189157584592
POND,MADHYA PRADESH,2017,24.0,7.6,7.7,401.0,2.5,1.17,8.0,57.0,5.996452088619021,1.252762968495368,0.7747271675523681,4.060443010546419,2.1972245773362196,2.756809750418044
POND,MADHYA PRADESH,2017,20.5,7.4,7.8999999999999995,497.0,4.25,1.05,56.0,483.0,6.210600077024653,1.6582280766035324,0.7178397931503169,6.182084906716632,4.04305126783455,2.7202941017470885
POND,MADHYA PRADESH,2017,21.5,5.75,7.35,542.5,4.1,5.65,115.0,831.5,6.298029706561264,1.62924053973028,1.8946168546677629,6.724433221854599,4.7535901911063645,2.3979157616563596
POND,MADHYA PRADESH,2017,20.0,5.9,8.15,867.0,3.8499999999999996,1.8499999999999999,76.0,823.0,6.7661917146603505,1.5789787049493917,1.047318994280559,6.714170529909472,4.343805421853684,2.4289915602982237
POND,MADHYA PRADESH,2017,25.25,5.15,8.05,558.0,4.7,3.66,2.0,275.0,6.326149473155099,1.7404661748405046,1.5390154481375546,5.62040086571715,1.0986122886681098,2.2693611435820435
POND,MADHYA PRADESH,2017,27.8,6.699999999999999,7.45,259.0,1.75,3.81,6.5,35.5,5.560681631015528,1.0116009116784799,1.57069708411767,3.597312260588446,2.0149030205422647,2.588435821108957
POND,MADHYA PRADESH,2017,23.5,7.3500000000000005,7.550000000000001,393.0,1.4,1.05,2.0,17.0,5.976350909297934,0.8754687373538999,0.7178397931503169,2.8903717578961645,1.0986122886681098,2.711088342345192
POND,MADHYA PRADESH,2017,20.05,6.9,7.449999999999999,861.0,6.4,2.57,76.0,375.5,6.759255270663693,2.0014800002101243,1.2725655957915476,5.930918047239948,4.343805421853684,2.6267851073127395
POND,MADHYA PRADESH,2017,20.8,6.9,7.699999999999999,552.0,2.95,1.07,61.0,235.0,6.315358001522335,1.3737155789130306,0.7275486072772778,5.4638318050256105,4.127134385045092,2.6267851073127395
POND,MADHYA PRADESH,2017,25.5,6.949999999999999,8.2,425.0,72.5,0.835,2.0,71.5,6.054439346269371,4.297285406218791,0.6070444815065336,4.283586561860629,1.0986122886681098,2.6362852652928135
POND,MADHYA PRADESH,2017,26.75,6.1,8.1,516.5,2.0,1.145,2.0,70.0,6.249009525139524,1.0986122886681098,0.7631395523799803,4.2626798770413155,1.0986122886681098,2.4698178070456938
LAKE,MEGHALAYA,2017,20.5,5.9,7.300000000000001,92.5,5.15,0.8300000000000001,2200.0,3800.0,4.537961436294641,1.8164520818184267,0.6043159668533296,8.24301946898925,7.696667081526462,2.4289915602982237
LAKE,MEGHALAYA,2017,20.0,7.3,7.25,165.0,5.25,0.65,1405.0,2850.0,5.111987788356544,1.8325814637483102,0.5007752879124893,7.955425088912672,7.2485040723706105,2.701851217221259
LAKE,MEGHALAYA,2017,19.0,6.85,7.2,48.5,2.0,0.23,19.5,47.0,3.901972669574645,1.0986122886681098,0.20701416938432615,3.871201010907891,3.0204248861443626,2.6172504656604803
LAKE,MEGHALAYA,2017,20.0,5.05,7.6,165.0,7.6,1.875,2500.0,4550.0,5.111987788356544,2.151762203259462,1.0560526742493137,8.423102268016642,7.824445930877619,2.247220505424423
LAKE,MEGHALAYA,2017,18.5,5.6,7.7,124.5,4.85,0.885,2050.0,3600.0,4.832305758571839,1.766441661243765,0.6339278208999741,8.188966863648876,7.62608275807238,2.3664319132398464
LAKE,MEGHALAYA,2017,20.5,6.199999999999999,7.45,127.0,4.9,0.79,2000.0,3600.0,4.852030263919617,1.7749523509116738,0.5822156198526637,8.188966863648876,7.601402334583733,2.4899799195977463
LAKE,MEGHALAYA,2017,21.5,3.9499999999999997,7.1,71.0,1.95,0.35,22.0,46.5,4.276666119016055,1.0818051703517284,0.3001045924503381,3.8607297110405954,3.1354942159291497,1.987460691435179
LAKE,ODISHA,2017,27.5,9.35,7.85,238.0,2.25,2.12,12245.0,18050.0,5.476463551931511,1.1786549963416462,1.1378330018213911,9.800956363888462,9.4129546320379,3.057776970284131
LAKE,ODISHA,2017,23.0,6.0,8.0,604.5,7.25,2.3049999999999997,4601.0,8039.0,6.406054562993147,2.1102132003465894,1.1954364733036495,8.992184362173012,8.434246270595311,2.449489742783178
LAKE,ODISHA,2017,28.0,6.949999999999999,7.85,208.5,2.35,2.23,5539.0,9050.0,5.344723739362192,1.208960345836975,1.172482137234565,9.11063052782717,8.61974977974133,2.6362852652928135
LAKE,ODISHA,2017,28.0,6.95,7.800000000000001,159.5,2.15,1.52,2895.0,7150.0,5.07829394257007,1.1474024528375417,0.9242589015233319,8.875007486048396,7.971085753505607,2.6362852652928135
LAKE,ODISHA,2017,27.5,6.75,7.85,187.5,2.1500000000000004,1.3250000000000002,7245.0,12200.0,5.2390980068880655,1.1474024528375417,0.8437200390393197,9.409273194575334,8.888204871455022,2.598076211353316
POND,ODISHA,2017,30.0,5.8999999999999995,8.05,447.5,3.9,3.33,80850.0,81400.0,6.105908681498851,1.589235205116581,1.4655675420143985,11.307142836927456,11.30036323351256,2.4289915602982237
POND,ODISHA,2017,27.0,10.35,8.1,632.5,8.4,3.0700000000000003,12010.0,27055.0,6.451259999761194,2.2407096892759584,1.4036429994545037,10.205664071138361,9.39357817555449,3.2171415884290826
POND,ODISHA,2017,25.5,9.799999999999999,7.9,856.5,6.85,4.125,5504.0,17511.5,6.754021179040095,2.060513531794317,1.634130525024472,9.770670190645262,8.61341204915678,3.1304951684997055
POND,ODISHA,2017,27.0,10.35,7.85,504.5,8.3,2.4450000000000003,4722.5,8565.0,6.225548038460526,2.2300144001592104,1.236923904465622,9.055556158175316,8.46030532920919,3.2171415884290826
POND,ODISHA,2017,27.0,6.5,7.6,325.5,4.05,3.39,6501.0,17615.0,5.788429948716486,1.6193882432872684,1.4793292270870801,9.77656285896246,8.779865100863852,2.5495097567963922
POND,ODISHA,2017,25.0,10.35,7.9,767.5,19.349999999999998,3.2950000000000004,8001.0,8010.0,6.644440562978651,3.0130809118886037,1.4574515554362186,8.988570876215118,8.98744678941718,3.2171415884290826
LAKE,PUDUCHERRY,2017,31.5,7.25,8.25,457.5,11.5,0.055,2.0,21.0,6.127960291696519,2.5257286443082556,0.05354076692802982,3.091042453358316,1.0986122886681098,2.692582403567252
LAKE,PUDUCHERRY,2017,31.5,7.1,8.45,790.0,0.9,0.49,56.0,83.0,6.673297967767654,0.6418538861723948,0.3987761199573678,4.430816798843313,4.04305126783455,2.6645825188948455
LAKE,PUNJAB,2017,22.5,6.7,7.4,309.0,1.7999999999999998,0.665,1135.0,395.0,5.736572297479192,1.0296194171811581,0.5098251234324072,5.981414211254481,7.035268599281097,2.588435821108957
LAKE,PUNJAB,2017,20.0,6.65,7.2,301.0,1.85,1.1800000000000002,370.0,505.0,5.71042701737487,1.0473189942805592,0.7793248768009977,6.226536669287466,5.916202062607435,2.5787593916455256
LAKE,PUNJAB,2017,19.5,6.800000000000001,7.25,317.0,1.3,1.05,186.5,430.0,5.762051382780177,0.832909122935104,0.7178397931503169,6.066108090103747,5.233778845410465,2.6076809620810595
LAKE,RAJASTHAN,2017,19.0,6.75,8.1,770.0,1.3,2.3,9.0,85.0,6.647688373563329,0.832909122935104,1.1939224684724346,4.454347296253507,2.302585092994046,2.598076211353316
LAKE,RAJASTHAN,2017,20.5,6.05,8.15,890.0,2.0,1.81,42.0,85.0,6.792344427470809,1.0986122886681098,1.0331844833456545,4.454347296253507,3.7612001156935624,2.4596747752497685
LAKE,RAJASTHAN,2017,27.0,4.9,7.800000000000001,380.0,1.75,1.43,9.0,65.5,5.942799375126701,1.0116009116784799,0.8878912573524571,4.197201947661808,2.302585092994046,2.2135943621178655
LAKE,RAJASTHAN,2017,19.0,7.2,8.2,565.0,1.5,2.09,14.0,80.5,6.338594078203183,0.9162907318741551,1.128171090909654,4.400603020246817,2.70805020110221,2.6832815729997477
LAKE,RAJASTHAN,2017,24.8,5.6,8.05,315.0,1.25,1.5599999999999998,6.5,15.0,5.755742213586912,0.8109302162163288,0.940007258491471,2.772588722239781,2.0149030205422647,2.3664319132398464
LAKE,RAJASTHAN,2017,18.0,5.25,7.55,285.0,1.4,3.82,8.5,13.5,5.655991810819852,0.8754687373538999,1.572773928062509,2.6741486494265287,2.2512917986064953,2.29128784747792
LAKE,RAJASTHAN,2017,24.5,5.35,7.65,375.0,1.45,1.4,9.0,19.5,5.929589143389895,0.8960880245566356,0.8754687373538999,3.0204248861443626,2.302585092994046,2.3130067012440754
LAKE,RAJASTHAN,2017,18.0,6.9,8.5,320.0,1.0,1.84,4.0,20.0,5.771441123130016,0.6931471805599453,1.0438040521731147,3.044522437723423,1.6094379124341003,2.6267851073127395
LAKE,RAJASTHAN,2017,24.5,6.699999999999999,7.85,240.0,1.25,0.85,8.5,16.0,5.484796933490655,0.8109302162163288,0.6151856390902334,2.833213344056216,2.2512917986064953,2.588435821108957
LAKE,RAJASTHAN,2017,27.950000000000003,5.35,8.1,535.0,1.55,1.32,9.0,43.0,6.284134161070802,0.9360933591703349,0.8415671856782186,3.784189633918261,2.302585092994046,2.3130067012440754
LAKE,RAJASTHAN,2017,27.9,5.35,8.15,545.0,1.4,1.44,13.5,80.5,6.302618975744905,0.8754687373538999,0.8919980393051105,4.400603020246817,2.6741486494265287,2.3130067012440754
LAKE,RAJASTHAN,2017,17.5,5.9,7.95,700.0,2.05,1.67,21.5,86.5,6.55250788703459,1.1151415906193203,0.9820784724121582,4.471638793363569,3.1135153092103742,2.4289915602982237
LAKE,RAJASTHAN,2017,17.5,7.85,8.0,505.0,1.7000000000000002,1.69,13.5,85.0,6.226536669287466,0.9932517730102834,0.9895411936137477,4.454347296253507,2.6741486494265287,2.80178514522438
LAKE,RAJASTHAN,2017,17.5,7.55,8.2,495.0,2.05,1.94,23.0,80.5,6.206575926724928,1.1151415906193203,1.0784095813505903,4.400603020246817,3.1780538303479458,2.7477263328068173
LAKE,RAJASTHAN,2017,26.5,4.65,7.550000000000001,835.0,1.65,2.135,21.5,50.0,6.728628613084702,0.9745596399981308,1.142629174084884,3.9318256327243257,3.1135153092103742,2.1563858652847827
LAKE,RAJASTHAN,2017,23.0,3.3,8.75,3840.0,8.75,2.58,80.5,305.0,8.253488028345904,2.277267285009756,1.275362800412609,5.723585101952381,4.400603020246817,1.816590212458495
LAKE,TAMIL NADU,2017,21.0,5.8,7.15,114.0,4.2,0.77,42.0,55.0,4.74493212836325,1.6486586255873816,0.5709795465857378,4.02535169073515,3.7612001156935624,2.4083189157584592
LAKE,TAMIL NADU,2017,16.0,5.199999999999999,7.4,523.0,13.8,1.0,780.0,1750.0,6.261491684321042,2.6946271807700692,0.6931471805599453,7.467942332285852,6.660575149839686,2.2803508501982757
LAKE,TAMIL NADU,2017,22.0,6.7,7.550000000000001,367.5,4.8,1.0,734.0,1595.0,5.909440711629391,1.7578579175523736,0.6931471805599453,7.3752557780097545,6.5998704992128365,2.588435821108957
LAKE,TAMIL NADU,2017,29.5,6.8,8.3,848.0,3.3,1.0,605.0,1065.0,6.744059186311348,1.4586150226995167,0.6931471805599453,6.97166860472579,6.406879986069314,2.6076809620810595
LAKE,TAMIL NADU,2017,30.0,5.1,7.55,1035.5,23.5,0.6900000000000001,231.0,1080.0,6.943604931875834,3.1986731175506815,0.5247285289349822,6.985641817639208,5.44673737166631,2.258317958127243
LAKE,TAMIL NADU,2017,29.0,5.6,7.3999999999999995,546.0,24.0,0.505,166.0,585.0,6.304448802421981,3.2188758248682006,0.408792898200839,6.373319789577012,5.117993812416755,2.3664319132398464
LAKE,TAMIL NADU,2017,31.0,6.6,7.95,584.0,7.5,0.515,204.0,1015.0,6.371611847231857,2.1400661634962708,0.4154154389613325,6.923628628138427,5.3230099791384085,2.569046515733026
LAKE,TELANGANA,2017,26.5,1.3,7.7,1183.5,17.5,4.95,104.0,410.0,7.07707602359884,2.917770732084279,1.7833912195575383,6.018593214496234,4.653960350157523,1.140175425099138
